"car_ids","market_ids","make","model","firm_ids","Genmodel_ID","Viz1","Viz2","Viz3","Viz4","Viz5","Viz6","Viz7","Viz8","Viz9","Viz10","Viz11","Viz12","Viz13","Viz14","Viz15","Viz16","Viz17","Viz18","Viz19","Viz20","clustering_ids","shares","quantity","trend","prices","mpg","hp","Gas_emission","wt","len","wid","Engine_size","Fuel_Type","hpwt","eswt","space","mpd","region","demand_instruments0","demand_instruments1","demand_instruments2","demand_instruments3","log_s_s0"
"40_6_2016",2016,"Jeep","Renegade",2,"40_6",-0.573922645,1.093534304,-0.093701839,-1.151764116,0.472824169,-0.647281499,0.221249323,0.174158676,-0.442170589,-0.355189441,-0.13183255,0.161143271,0.812868526,0.472120054,1.739301772,-1.171235906,0.252419874,0.479759524,0.951372514,-1.470482781,200,0.000384448,10.422,8,18.423065,4.7,108,1.41,296.741852,4236,1805,1598,"Petrol",0.363952705936472,0.538515207487483,1.1851305501985,0.942353875876108,"United States",0.121431321066392,6.2,10.6198961604374,271.973,-7.77143302174436
"40_6_2017",2017,"Jeep","Renegade",2,"40_6",-1.253136973,1.221041029,-0.492827857,0.37697981,1.984728971,0.54615994,-0.212573022,-1.309828053,0.751504354,1.905448886,-0.320872428,-0.977158338,-0.567037836,-0.124567541,1.39362133,0.001936239,-0.27950215,0.932459275,-1.022289322,0.840277596,200,0.000145192,3.953,9,18.91703,4.7,108,1.41,296.741852,4236,1805,1598,"Petrol",0.363952705936472,0.538515207487483,1.1851305501985,0.850872588611179,"United States",0.121431321066392,6.2,9.65748683902228,264.1131,-8.75361403866126
"40_7_2008",2008,"Jeep","Wrangler",2,"40_7",-2.342312627,0.922825305,-0.111303232,0.240495031,0.613538437,-0.084633871,0.359420128,0.061513666,-0.34608116,1.832632608,-1.317324111,-0.89356709,0.66397333,-1.54702234,-0.08130902,-0.179792766,0.643891958,0.508707253,-0.489598947,0.49885819,201,6.88e-06,0.178,0,16.469915,3.4,174,2.15,458.56096,4223,1873,2777,"Diesel",0.379447914624045,0.605590148799409,1.22600402108866,0.751133539571204,"United States",0.0586860772620488,0.86,7.08835708784077,226.9,-11.8280062720988
"40_7_2009",2009,"Jeep","Wrangler",2,"40_7",1.549879448,-1.890751471,-0.509204322,0.137582855,0.777529047,-0.231600679,-0.890056296,-1.452114381,1.167826825,1.370910433,-0.69697154,0.221942977,1.002532134,0.379548913,1.244647204,-0.147412638,0.155666075,-0.268300013,-0.287066956,-1.374156131,201,1.19e-05,0.31,1,16.83937,3.4,174,2.15,458.56096,4223,1873,2777,"Diesel",0.379447914624045,0.605590148799409,1.22600402108866,0.829221808596171,"United States",0.0459618512882344,0.73,8.62178679660564,313.93,-11.2773117288923
"40_7_2010",2010,"Jeep","Wrangler",2,"40_7",0.070686638,1.387873838,-0.822027237,-0.083543895,-0.721984529,0.988870293,-1.830059309,0.144971564,0.046392348,0.264633873,1.768258349,1.379074576,-0.343368004,0.633343469,-0.045216249,-1.650975005,1.821651421,-1.191371842,0.457210426,-1.128776714,201,5.83e-06,0.153,2,17.38383,3.4,174,2.15,458.56096,4223,1873,2777,"Diesel",0.379447914624045,0.605590148799409,1.22600402108866,0.701633492916651,"United States",0.0236304655917203,0.49,5.82483808510513,369.3449,-11.9873302856148
"40_7_2012",2012,"Jeep","Wrangler",2,"40_7",0.15668019,-0.249890719,0.569392185,-1.773516063,-2.317527892,-1.201004961,0.236933085,-0.676892171,0.197958296,1.259945188,-1.367553632,1.448076139,-1.422669386,0.470800716,-0.022339216,-0.757447236,0.034298641,-1.124389025,0.396783704,-0.908394204,201,5.79e-06,0.154,4,21.67055,3.9,197,1.87,448.199246,4223,1873,2777,"Diesel",0.43953666088943,0.619590511314693,1.22600402108866,0.627945957209031,"United States",0.0360936110061023,4.55,6.46659617604245,324.5597,-11.9906011473305
"40_7_2013",2013,"Jeep","Wrangler",2,"40_7",-1.647423465,-0.285436962,-0.274011868,1.519032953,1.466930377,1.338734531,1.22203194,0.601073006,0.284116235,0.99476383,0.23091356,-0.64274576,0.115926124,-0.574869344,-1.444500311,0.578812214,-0.852631399,-0.69454035,0.146181979,-0.585493031,201,7.84e-06,0.209,5,29.978475,3.2,197,2.3,496.700886,4751,1877,2776,"Diesel",0.396616969191394,0.558887668261578,1.38223644228405,0.508323262135655,"United States",0.0338334610694544,6.16,6.2112193920399,769.2117,-11.6780269441863
"40_7_2014",2014,"Jeep","Wrangler",2,"40_7",1.833658047,1.014725393,-1.698720567,1.491271768,0.057265697,-1.480764693,-1.1960985,0.171806798,0.631904702,0.184714875,-1.708118707,-0.414689537,1.242769645,-1.038587293,-1.202308574,-2.515541021,-0.071474546,-1.380533605,1.151037836,-1.445316629,201,1.23e-05,0.33,6,30.435,3.2,197,2.3,496.700886,4751,1877,2776,"Diesel",0.396616969191394,0.558887668261578,1.38223644228405,0.527379349616491,"United States",0.0185630702841467,9.84,7.3557790630543,894.9447,-11.2205217046083
"40_7_2015",2015,"Jeep","Wrangler",2,"40_7",-1.323574981,-0.333711236,-1.287624489,0.970424241,0.163986785,0.290710352,0.558274609,-0.48958915,-1.570276415,-1.353286874,-0.701019127,0.637357714,0.533551939,-1.244275412,-1.522633139,0.22524986,0.968393732,-0.46623137,-0.246854293,0.238642549,201,1.79e-05,0.484,7,32.805,2.5,280,2.63,404.988694,4223,1873,3604,"Petrol",0.691377325214911,0.889901385740907,1.22600402108866,0.495285020710777,"United States",0.324635694527586,14.12,21.1004340977663,1679.7785,-10.8400978609877
"40_7_2016",2016,"Jeep","Wrangler",2,"40_7",-1.635447746,0.158869464,-0.79056691,-1.118762245,-0.477984735,0.331515442,1.695330999,0.796969382,0.002543488,2.347749922,0.81456994,0.17322022,-1.033173361,0.723366899,-0.447330762,-0.792208441,-0.083209645,1.341294071,0.252975859,-0.060213603,201,9.48e-06,0.257,8,33.034635,2.5,280,2.63,404.988694,4223,1873,3604,"Petrol",0.691377325214911,0.889901385740907,1.22600402108866,0.501252061636227,"United States",0.273121649992375,14.12,20.1018364722278,1751.429,-11.4740572447051
"40_7_2017",2017,"Jeep","Wrangler",2,"40_7",0.566078521,-0.526419551,0.628555161,0.386666158,1.788668041,1.41435617,-0.169518187,-1.08671463,1.070481011,0.828551493,1.10171721,0.139361809,-0.043214416,-0.570638152,2.360111226,-1.058181194,0.556666518,0.731924839,-0.749764213,-1.658147829,201,9.11e-06,0.248,9,33.92037,2.5,280,2.63,404.988694,4223,1873,3604,"Petrol",0.691377325214911,0.889901385740907,1.22600402108866,0.452591802452755,"United States",0.273121649992375,14.12,19.8786486785921,1651.4771,-11.5222983318435
"43_1_2008",2008,"Kia","Carens",11,"43_1",-0.118244238,0.216759159,-0.695010363,0.916603166,-0.084025734,-0.646173959,0.248127597,-1.298896581,-0.888387028,0.64430943,-0.821888148,0.022885212,-0.569548735,1.680386098,-0.248756312,0.419630225,-1.124144947,-0.413768738,-0.383872408,0.415460125,203,7.56e-05,1.956,0,9.304295,3.3,142,2.01,334.881778,4545,1820,1998,"Petrol",0.424030237918768,0.596628461522323,1.28214844901333,0.800963336875439,"South Korea",0.0248657056402609,9.98,6.47107661317272,240.72,-9.43116864085855
"43_1_2009",2009,"Kia","Carens",11,"43_1",-0.884428536,0.367309475,0.874161891,-0.688255061,1.12871731,-0.086730466,-0.313545176,0.496087769,-0.337446846,0.558462506,-1.310601934,-1.523958734,0.916285899,0.430629595,-1.70470378,2.490692496,1.422660627,-0.142734277,-0.509791815,0.042631362,203,6.91e-05,1.799,1,11.29697,3.9,130,1.74,319.6699,4545,1820,1591,"Petrol",0.406669505011263,0.497700909594554,1.28214844901333,0.994683191561185,"South Korea",0.0176872401070612,7.18,8.12503120501545,225.08,-9.51829539823617
"43_1_2010",2010,"Kia","Carens",11,"43_1",-0.494181582,-0.392832356,-0.229575739,0.083353815,1.931525649,-0.963312931,0.95954644,-0.482978348,-0.090856968,-1.690737324,-0.642026003,0.455476354,0.291951965,-1.59216131,-2.374827075,0.59042235,-0.980269616,-0.667762774,1.407752489,0.088592044,203,1.83e-05,0.479,2,11.66223,3.9,130,1.74,319.6699,4545,1820,1591,"Petrol",0.406669505011263,0.497700909594554,1.28214844901333,0.820860903903196,"South Korea",0.0342026081162987,6.83,5.47432914257547,224.5749,-10.8434462261298
"43_1_2011",2011,"Kia","Carens",11,"43_1",1.466064526,1.128797994,0.671001529,-0.176234184,1.082361855,-0.845917919,1.447051784,0.629871525,0.316060203,1.369028973,0.759132576,-1.010203169,-0.337570051,0.742423567,0.649570976,1.032566974,0.412445555,0.452839759,-0.224973137,-0.809658341,203,1.74e-05,0.459,3,13.47762,3.8,130,1.74,319.6699,4545,1820,1591,"Petrol",0.406669505011263,0.497700909594554,1.28214844901333,0.670823491187156,"South Korea",0.0318594596267849,8.11,5.60140375617049,283.1809,-10.8952849649431
"43_1_2013",2013,"Kia","Carens",11,"43_1",-0.650783046,0.20819938,0.152542175,-0.483939809,0.380866665,-0.947425939,-0.323325762,0.286615262,-0.159413246,-0.040327286,1.947433967,0.840261223,-1.458225727,-0.103284364,-0.02678043,-1.96072175,0.807301438,0.26494736,-0.455254984,-0.584707443,203,5.65e-05,1.506,5,17.77925,4.5,133,1.43,326.945146,4525,1805,1591,"Petrol",0.406796068475658,0.486625973642686,1.26598577423234,0.748180127655065,"South Korea",0.037143534660862,8.48,6.06876258297486,226.6637,-9.70302514039625
"43_1_2014",2014,"Kia","Carens",11,"43_1",-0.850055068,0.628892192,1.084086868,0.16947772,1.186935397,0.283358723,-0.287322788,0.052695003,1.104906739,0.99845533,-0.675076471,0.004616621,0.920244096,0.840790803,-1.564702423,1.677376114,0.338525846,0.181087232,0.062251617,0.265065081,203,8.62e-05,2.305,6,18.05,4.5,133,1.43,326.945146,4525,1805,1591,"Petrol",0.406796068475658,0.486625973642686,1.26598577423234,0.77687776503454,"South Korea",0.0292586560573767,8.15,7.15284270449374,266.9407,-9.27345078931702
"43_1_2015",2015,"Kia","Carens",11,"43_1",0.562570345,0.629732327,-1.036709146,-0.004462793,-1.005348592,0.107624018,-0.246575917,0.269667234,0.318571157,0.670814285,-0.394076348,-0.347593772,0.231379452,-0.755768737,1.215754016,0.118685882,0.28279673,-0.512950273,-0.425573445,-0.423742628,203,8.17e-05,2.211,7,18.05,4.5,133,1.43,326.945146,4525,1805,1591,"Petrol",0.406796068475658,0.486625973642686,1.26598577423234,0.891513037279399,"South Korea",0.0294782578577885,8.12,8.24304620539497,295.2585,-9.32184457196846
"43_1_2016",2016,"Kia","Carens",11,"43_1",0.338867307,0.396228605,0.852664234,-0.652718364,-1.318619337,-0.009430826,-0.695940587,-0.539154112,-0.645697423,-0.784964935,-1.119041201,-0.579005886,-0.899967503,2.351805494,-1.027006078,1.788048962,0.411966036,-1.075334841,0.674096047,-1.756004038,203,6.68e-05,1.811,8,18.17635,4.5,133,1.43,326.945146,4525,1805,1591,"Petrol",0.406796068475658,0.486625973642686,1.26598577423234,0.902253710945209,"South Korea",0.0317535357567923,18.01,8.89764080978503,294.579,-9.52153848042946
"43_1_2017",2017,"Kia","Carens",11,"43_1",-0.726111267,0.069601004,-0.72954935,-0.239994072,1.383994744,-0.101984075,0.503797247,-0.579157123,-1.096156784,-0.264993247,-0.020894031,0.191098279,-1.215941357,-1.166782942,0.633420868,0.410245799,1.369249946,1.008097592,0.138262642,0.403867215,203,6.48e-05,1.764,9,19.9562,4.5,133,1.43,326.945146,4525,1805,1591,"Petrol",0.406796068475658,0.486625973642686,1.26598577423234,0.814665244414959,"South Korea",0.0340437988518827,15.0303,8.11501495171076,284.1268,-9.56036543975713
"43_10_2008",2008,"Kia","Sedona",11,"43_10",1.02839387,1.123834721,1.031311249,-0.386417029,0.355265942,-0.725380583,-1.033215568,-0.102155181,0.298042652,-0.339374389,-2.068425049,-1.091555231,-2.284136587,0.72627024,1.23831785,-1.134266295,-0.651034934,2.325727988,-0.022255271,2.119799874,204,6.24e-05,1.614,0,13.83998,2.6,186,2.55,446.215088,4810,1985,2656,"Petrol",0.416839333769906,0.59522864004993,1.47992130815314,0.63106202299277,"South Korea",0.0206364715284374,20.13,6.51848316810412,519.95,-9.62305964866865
"43_10_2009",2009,"Kia","Sedona",11,"43_10",1.152150217,-0.291240276,-0.329285025,-0.216389124,-0.617966734,1.001859541,1.326710101,0.924775034,-0.228023746,-0.220704807,1.291098294,0.022810662,-0.955954303,-1.746588831,-1.555483038,1.450087772,-0.63841675,-0.959904598,0.807462613,1.990291454,204,2.7e-05,0.703,1,14.15044,2.6,186,2.55,446.215088,4810,1985,2656,"Petrol",0.416839333769906,0.59522864004993,1.47992130815314,0.663122127707457,"South Korea",0.0217715904072528,28.63,8.01758310343017,671.63,-10.4580132630055
"43_10_2010",2010,"Kia","Sedona",11,"43_10",-0.914338569,-0.367549864,0.790692673,-0.525340198,-0.888383301,1.454619993,0.731032042,-1.186864433,0.195070533,0.620622071,-0.508059294,0.427789888,-0.162842869,0.084390204,-0.092078154,0.342909157,1.108669143,-0.143879523,-0.723397,1.223651092,204,3.54e-05,0.928,2,18.45216,4.2,192,1.79,440.924,4810,1985,2199,"Diesel",0.435449193058214,0.498725403924486,1.47992130815314,0.866723726544098,"South Korea",0.0500074894304956,4.91,5.46659775096261,198.1569,-10.1836354658375
"43_10_2011",2011,"Kia","Sedona",11,"43_10",0.009186203,1.397355762,0.524287391,-0.055805816,1.663061271,0.213707457,-0.552357157,-0.311727319,-0.679934565,0.640318604,-0.484838459,-0.718343371,0.035098158,-0.890896332,0.615308221,-0.822874843,-0.220541946,-2.563642095,-2.446800898,0.352234259,204,2.98e-05,0.787,3,19.27776,4.2,192,1.79,440.924,4810,1985,2199,"Diesel",0.435449193058214,0.498725403924486,1.47992130815314,0.712634213482393,"South Korea",0.0529009007478873,4.03,5.54337121110273,202.2769,-10.3572467776523
"43_10_2012",2012,"Kia","Sedona",11,"43_10",0.641340703,-2.055202499,2.187029221,1.056332245,-1.201186119,2.242860629,-0.501018782,-0.742170443,1.48669722,-0.017665035,-0.62569538,2.479115149,-0.923947238,-1.759058414,-2.114518185,-1.418841734,-0.111117513,0.524325835,0.232316093,-0.349242865,204,5.15e-06,0.137,4,19.83504,4.2,192,1.79,440.924,4810,1985,2199,"Diesel",0.435449193058214,0.498725403924486,1.47992130815314,0.676249492378956,"South Korea",0.0541824623019604,11.55,6.43295691585995,242.0317,-12.1077367242397
"43_11_2008",2008,"Kia","Sorento",11,"43_11",-0.237707489,-1.208994681,-0.184131439,-0.404826827,-0.756488335,-1.036934641,-0.747258277,-0.421517303,-0.67662223,-0.4025561,1.223363638,-0.485204781,-0.875364316,-1.629452255,-1.650631257,-0.143359675,-0.371023696,0.756862613,0.01041855,-1.020340002,205,5.6e-05,1.45,0,17.722628,3.5,168,2.09,455.25403,4590,1885,2497,"Diesel",0.369024739879843,0.548484985404742,1.34108738054506,0.773225702499769,"South Korea",0.0109254164055235,8.34,7.42020894926458,201.08,-9.73127323330888
"43_11_2009",2009,"Kia","Sorento",11,"43_11",0.997347514,1.062736693,-0.524128826,1.548357817,1.009440615,0.929389308,-0.138939042,-0.234215736,-0.606632348,1.232920651,0.976901274,-0.505753479,-0.847478322,0.773138339,-1.519406725,-0.252410786,0.549382183,0.193362413,-0.187835455,2.332057638,205,6.62e-05,1.723,1,18.120184,3.5,168,2.09,455.25403,4590,1885,2497,"Diesel",0.369024739879843,0.548484985404742,1.34108738054506,0.853610685319588,"South Korea",0.0187682804430782,10.54,8.94575519148885,277.88,-9.56116966606684
"43_11_2010",2010,"Kia","Sorento",11,"43_11",-0.930445748,0.050950681,0.33751133,-2.126831389,0.293481459,0.862591587,0.558642953,-0.037057403,-0.402750533,0.814397741,-0.0325173,-0.755799814,-1.044856067,1.09209402,-0.272613348,-1.163784418,0.432790316,0.305966798,-0.495884204,-1.221671974,205,8.11e-05,2.128,2,18.68907,3.3,172,2.03,350.53458,4685,1885,2359,"Petrol",0.490679122156793,0.672972121609229,1.36884409103565,0.694574610995012,"South Korea",0.126736446491987,16.07,6.46324700497335,395.1309,-9.35466432485583
"43_11_2011",2011,"Kia","Sorento",11,"43_11",-0.089309113,-0.417998496,0.438945147,-1.118309899,1.135517035,1.748393523,-1.270147494,-0.478065246,-0.574996126,-1.53602633,0.447539234,-0.643921782,0.289623795,-0.815433514,-1.197835988,-1.166073882,-1.130515735,0.805580487,-0.013730386,-0.30098357,205,6.95e-05,1.835,3,21.32322,4.4,148,1.69,395.72929,4685,1885,1995,"Diesel",0.373993039534678,0.504132509372758,1.36884409103565,0.746569176029174,"South Korea",0.0260425306820113,3.07,6.09704227739487,187.5049,-9.51042841859286
"43_11_2012",2012,"Kia","Sorento",11,"43_11",1.171167321,-0.447455578,-1.176873633,1.514016801,1.560559807,-0.768351961,1.188157705,0.775406688,-0.051037065,-0.189674999,-0.080223539,-0.421174981,-1.573056129,0.519713756,-0.571244528,-0.453173427,-0.176189551,-0.968759831,0.653220602,0.637585179,205,7.69e-05,2.046,4,21.93963,4.4,148,1.69,395.72929,4685,1885,1995,"Diesel",0.373993039534678,0.504132509372758,1.36884409103565,0.708451849158907,"South Korea",0.0323499553014944,9.07,7.16757876798997,217.6597,-9.40422756240378
"43_11_2013",2013,"Kia","Sorento",11,"43_11",0.283599765,0.428344996,-0.138857456,-0.59367309,-1.388199535,-1.243066088,-0.333053386,1.724045369,-0.289231962,-0.058372631,-0.131735639,-0.537770168,0.323914673,-1.677612914,0.63766301,-1.540570904,0.734897157,-0.709421252,-0.231451906,1.492743836,205,8.27e-05,2.205,5,26.412775,4.7,194,1.55,416.893642,4685,1885,2199,"Diesel",0.465346506771624,0.52747266411897,1.36884409103565,0.746599791261743,"South Korea",0.074999967129012,6.64,6.19230113192097,217.0917,-9.322046176519
"43_11_2014",2014,"Kia","Sorento",11,"43_11",-0.880636415,0.873588206,-0.343560327,0.724061707,1.074538538,0.32778163,-0.497158033,-0.051008346,0.49536171,-0.269960472,0.139027114,-1.878778658,-1.624860476,-0.180323962,0.309852605,0.914359224,0.708723934,0.366045892,0.744878526,0.146683892,205,0.000110646,2.958,6,26.815,4.7,194,1.55,416.893642,4685,1885,2199,"Diesel",0.465346506771624,0.52747266411897,1.36884409103565,0.774588419749221,"South Korea",0.0867088727195805,6.67,6.96346164821435,244.1447,-9.02378505116563
"43_11_2015",2015,"Kia","Sorento",11,"43_11",1.296207983,1.155312605,-0.787029988,0.754724628,-0.733598028,0.053911304,1.102302262,-0.057717373,0.247569446,-0.674756919,0.430842629,0.320109987,0.404918679,-1.496946564,0.61378347,0.186340785,0.160677452,-2.229125787,-0.818202016,-0.535444202,205,0.000150928,4.082,7,28.65,4.9,197,1.49,425.932584,4780,1890,2199,"Diesel",0.462514509103629,0.516278886050192,1.40030531293611,0.937303909253584,"South Korea",0.0833733072217615,5.56,7.65284224662097,253.9545,-8.70809567192692
"43_11_2016",2016,"Kia","Sorento",11,"43_11",0.561025963,1.241328713,-0.574526084,-0.869755217,1.092135163,0.618580896,-0.975635623,0.545851413,0.699799758,0.136075936,-0.634700948,0.644478618,-0.760220846,0.777490422,-0.43843136,0.319577865,2.295840403,1.193014627,0.442357419,-0.992975042,205,0.000117378,3.182,8,28.85055,4.9,197,1.49,425.932584,4780,1890,2199,"Diesel",0.462514509103629,0.516278886050192,1.40030531293611,0.969381505906156,"South Korea",0.0876024340097365,12.81,7.86925639239882,251.107,-8.95784206466483
"43_11_2017",2017,"Kia","Sorento",11,"43_11",-0.216875206,1.957539665,0.725005655,0.395214569,0.43976301,0.145306095,0.670006722,-0.929474904,-0.079005999,1.499056103,0.256802235,-1.612402054,0.594717842,0.404835737,-1.020296756,0.080779988,-1.135669878,0.296877126,0.920854928,0.219180397,205,0.000114817,3.126,9,29.6241,4.9,197,1.49,425.932584,4780,1890,2199,"Diesel",0.462514509103629,0.516278886050192,1.40030531293611,0.867193341078012,"South Korea",0.0858354125332665,11.0863,7.28903548261519,249.9828,-8.98833148656949
"43_12_2009",2009,"Kia","Soul",11,"43_12",0.504206974,-0.295813607,-0.523429884,-1.534094661,-0.661048815,-0.058233822,1.429105316,0.187080736,-0.811438199,0.69250545,-1.192223784,0.7253068,1.00843263,-0.064687909,1.792234193,0.544671236,1.862628595,-2.103213586,0.971626253,-0.871077679,206,9.45e-05,2.462,1,10.36169,4.3,124,1.53,274.47519,4105,1785,1591,"Petrol",0.451771251164814,0.579651661776789,1.13575437312002,1.09670198043926,"South Korea",0.0499801678391022,6.7,8.01875439570977,247.48,-9.2052502945101
"43_12_2010",2010,"Kia","Soul",11,"43_12",1.205543876,-0.965288993,0.019419947,-0.103884895,0.154776775,0.639282969,-0.157629784,-0.410843466,0.04110938,-0.67002216,0.892780135,-0.464084042,1.442518818,-0.989422274,0.395825387,-0.1895078,1.269910508,-0.307275511,-1.487902617,0.457685448,206,0.000119207,3.128,2,10.69671,4.3,124,1.53,274.47519,4105,1785,1591,"Petrol",0.451771251164814,0.579651661776789,1.13575437312002,0.905051765841986,"South Korea",0.0663325732835875,4.67,5.62269440814735,198.0709,-8.96948580823796
"43_12_2011",2011,"Kia","Soul",11,"43_12",0.544255713,0.520362308,1.699155197,-0.425967843,-0.643283144,1.5956811,1.938447787,0.249818124,-0.183098259,0.607712867,1.15982284,0.886438493,-0.057871351,1.916701427,0.861936444,0.801755799,-1.425922097,-0.74689472,1.293596733,0.2967335,206,0.000133704,3.531,3,11.17531,4.3,124,1.53,274.47519,4105,1785,1591,"Petrol",0.451771251164814,0.579651661776789,1.13575437312002,0.759089740027571,"South Korea",0.0714596839516015,3.46,5.6679955535138,192.7509,-8.85612676977698
